home,away,pteam,starttime,endtime,goal,nskatersh,nskatersa
DAL,CBJ,DAL,2086,2204.5,0,5,6
DAL,CBJ,DAL,2127,2225,0,5,6
DAL,CBJ,CBJ,2804,2915,0,6,5
DAL,CBJ,DAL,3050,3155,0,5,6
ARI,STL,STL,1200,1318,0,6,5
ARI,STL,ARI,1552,1575,1,5,6
ARI,STL,ARI,1552,1641,1,5,6
ARI,STL,ARI,1552,1575,1,5,6
ARI,STL,ARI,1552,1641,1,5,6
ARI,STL,ARI,1590,1641,1,5,6
ARI,STL,ARI,1728,1728,0,NA,NA
ARI,STL,STL,1728,1728,0,NA,NA
ARI,STL,ARI,1883,1999.5,0,5,6
ARI,STL,ARI,2669,2753,1,5,6
ARI,STL,ARI,3357,3473,0,5,6
EDM,DET,EDM,612,705.5,0,5,6
EDM,DET,DET,771,885.5,0,6,5
EDM,DET,DET,838,929,1,6,5
EDM,DET,EDM,1283,1401.5,0,5,6
EDM,DET,EDM,1622,1718.5,0,5,6
EDM,DET,EDM,2300,2309,1,5,6
EDM,DET,DET,2545,2660,0,6,5
EDM,DET,EDM,3451,3566,1,5,6
VAN,NYI,VAN,127,240,0,5,6
VAN,NYI,NYI,315,429.5,0,6,5
VAN,NYI,VAN,1134,1252,0,5,6
VAN,NYI,VAN,2372,2485.5,0,5,6
VAN,NYI,NYI,3119,3235,0,6,5
TOR,WSH,TOR,324,443,0,5,4
TOR,WSH,WSH,324,443,0,5,4
TOR,WSH,WSH,430,541,0,5,4
TOR,WSH,TOR,778,895.5,0,5,6
TOR,WSH,WSH,1522,1580,-1,6,5
TOR,WSH,TOR,2958,3070.5,0,5,6
PIT,BOS,BOS,446,544,0,6,5
PIT,BOS,PIT,904,1023,0,5,6
PIT,BOS,BOS,1256,1374,0,6,5
PIT,BOS,BOS,1576,1675,0,6,5
PIT,BOS,PIT,1891,2004,0,5,6
PIT,BOS,BOS,2469,2577.5,0,6,5
CGY,DET,DET,201,314,0,6,5
CGY,DET,DET,1090,1200,0,6,5
CGY,DET,DET,2085,2185,0,6,5
CGY,DET,CGY,2477,2523,1,5,6
CGY,DET,CGY,2661,2713,-1,5,6
CGY,DET,DET,2822,2935.5,0,6,5
ANA,NYR,NYR,591,621,0,6,5
ANA,NYR,ANA,621,738,0,5,6
ANA,NYR,NYR,2832,2950,0,6,5
ANA,NYR,NYR,2999,3009,1,6,5
BOS,N.J,N.J,69,163,0,6,5
BOS,N.J,N.J,121,234,0,6,4
BOS,N.J,N.J,1108,1130,1,6,5
BOS,N.J,BOS,1760,1760,0,NA,NA
BOS,N.J,N.J,1760,1760,0,NA,NA
BOS,N.J,BOS,2083,2198.5,0,5,6
PHI,WSH,PHI,154,188,1,5,6
PHI,WSH,PHI,1099,1215.5,0,5,6
PHI,WSH,WSH,1339,1451.5,0,6,5
PHI,WSH,WSH,2392,2505,0,6,5
PHI,WSH,PHI,3201,3307.5,0,5,6
PHI,WSH,WSH,3426,3540.5,0,6,5
PHI,WSH,WSH,3671,3688,1,5,4
CAR,BUF,CAR,189,301.5,0,5,6
CAR,BUF,CAR,1564,1682.5,0,5,6
CAR,BUF,BUF,1912,2030,1,6,4
CAR,BUF,BUF,1960,2030,1,6,4
CAR,BUF,BUF,2482,2594,0,6,5
CAR,BUF,CAR,2772,2884,0,5,6
CAR,BUF,CAR,3090,3190,0,5,6
STL,S.J,S.J,569,638,1,6,5
STL,S.J,S.J,986,1095,0,6,5
STL,S.J,STL,1575,1673.5,0,5,6
STL,S.J,S.J,3202,3318,0,6,5
STL,S.J,STL,3555,3600,0,5,6
STL,S.J,STL,3555,3600,0,5,6
STL,S.J,S.J,3555,3600,0,5,6
STL,S.J,STL,3555,3600,0,5,6
STL,S.J,S.J,3555,3600,0,5,6
NSH,DAL,NSH,561,674,0,5,6
NSH,DAL,DAL,1379,1482.5,0,6,5
NSH,DAL,NSH,1842,1951,0,5,6
NSH,DAL,DAL,2229,2339.5,0,6,5
NSH,DAL,NSH,2697,2790,0,5,6
MIN,CHI,CHI,557,668,0,6,5
MIN,CHI,MIN,725,824,0,5,6
MIN,CHI,CHI,1559,1678.5,0,6,5
MIN,CHI,CHI,1921,2037,0,6,5
MIN,CHI,MIN,2315,2400,0,5,6
MIN,CHI,CHI,3203,3295,1,6,4
MIN,CHI,CHI,3288,3295,1,6,4
COL,OTT,OTT,879,975,0,6,5
COL,OTT,COL,1087,1200,0,5,6
COL,OTT,COL,1610,1729,0,5,6
COL,OTT,COL,1753,1870,0,5,6
COL,OTT,OTT,2335,2423,1,6,5
COL,OTT,COL,3588,3600,0,5,6
ARI,WPG,WPG,23,70,1,6,5
ARI,WPG,WPG,189,198,1,6,5
ARI,WPG,ARI,989,1108,0,5,6
ARI,WPG,ARI,1043,1144.5,0,4,6
ARI,WPG,ARI,1126,1229.5,0,4,6
ARI,WPG,ARI,1602,1715.5,0,5,6
ARI,WPG,WPG,2015,2134,0,6,5
ARI,WPG,WPG,2038,2135,1,6,5
ARI,WPG,WPG,2201,2319,0,6,5
ARI,WPG,ARI,3059,3173,0,5,6
ARI,WPG,ARI,3486,3600,0,5,6
VAN,FLA,FLA,29,145.5,0,6,5
VAN,FLA,FLA,909,1023,0,6,5
VAN,FLA,VAN,1104,1222,0,5,6
VAN,FLA,VAN,1963,1963,0,NA,NA
VAN,FLA,FLA,1963,1963,0,NA,NA
VAN,FLA,FLA,2278,2385,0,6,5
VAN,FLA,VAN,2278,2385,0,6,5
VAN,FLA,FLA,2278,2385,0,6,5
VAN,FLA,FLA,3049,3159,0,6,5
VAN,FLA,FLA,3130,3242,0,6,4
VAN,FLA,VAN,3396,3509.5,0,5,6
VAN,FLA,VAN,3396,3509.5,0,5,6
VAN,FLA,FLA,3396,3509.5,0,5,6
L.A,NYR,L.A,622,627,1,5,6
L.A,NYR,L.A,1605,1697,1,5,6
L.A,NYR,NYR,1736,1854.5,0,6,5
L.A,NYR,L.A,2191,2286,0,5,6
L.A,NYR,NYR,2286,2400,0,6,5
L.A,NYR,L.A,2643,2748.5,0,5,6
L.A,NYR,NYR,2864,2969,0,6,5
L.A,NYR,NYR,3563,3600,0,6,5
N.J,NYI,N.J,739,858,0,5,6
N.J,NYI,NYI,1487,1598,0,6,5
N.J,NYI,NYI,1990,2105,0,5,6
N.J,NYI,N.J,1990,2105,0,5,6
N.J,NYI,N.J,2058,2173,0,5,6
N.J,NYI,NYI,2105,2188,0,4,5
N.J,NYI,N.J,2173,2280,0,4,5
N.J,NYI,N.J,3100,3208.5,0,5,6
TOR,CBJ,CBJ,315,429.5,0,6,5
TOR,CBJ,CBJ,935,991,1,6,4
TOR,CBJ,CBJ,935,1043,1,6,5
TOR,CBJ,CBJ,935,991,1,6,4
TOR,CBJ,CBJ,935,1043,1,6,5
TOR,CBJ,CBJ,956,991,1,6,4
TOR,CBJ,CBJ,956,1043,1,6,5
TOR,CBJ,CBJ,956,991,1,6,4
TOR,CBJ,CBJ,956,1043,1,6,5
TOR,CBJ,CBJ,1148,1256,0,6,5
TOR,CBJ,TOR,1351,1423,1,5,6
TOR,CBJ,TOR,3386,3501,0,5,6
T.B,BUF,BUF,555,639,0,6,5
T.B,BUF,BUF,829,920.5,0,6,5
T.B,BUF,T.B,962,1079.5,0,5,6
T.B,BUF,BUF,1200,1250,-1,6,5
T.B,BUF,T.B,3090,3172,0,5,6
T.B,BUF,BUF,3402,3518.5,0,6,5
T.B,BUF,T.B,3596,3600,0,5,6
CGY,FLA,FLA,310,429,0,6,5
CGY,FLA,FLA,914,996,1,6,5
CGY,FLA,FLA,1148,1266,0,6,5
CGY,FLA,FLA,2379,2491,0,6,5
CGY,FLA,CGY,2560,2665.5,0,5,6
CGY,FLA,CGY,3232,3232,0,NA,NA
CGY,FLA,FLA,3232,3232,0,NA,NA
CGY,FLA,FLA,3455,3574,0,6,5
CGY,FLA,CGY,3594,3597,0,4,6
CGY,FLA,FLA,3594,3597,0,4,6
EDM,CHI,CHI,732,815,1,6,5
EDM,CHI,EDM,1164,1282,0,5,6
EDM,CHI,EDM,1711,1824,0,5,6
EDM,CHI,CHI,2475,2587,0,6,5
PHI,BOS,BOS,7,87,0,6,5
PHI,BOS,BOS,7,87,0,6,5
PHI,BOS,BOS,7,87,0,6,5
PHI,BOS,PHI,7,87,0,6,5
PHI,BOS,PHI,87,205,0,5,6
PHI,BOS,PHI,621,683,1,5,6
PHI,BOS,BOS,910,1022,0,6,5
PHI,BOS,PHI,1140,1259,0,5,6
PHI,BOS,PHI,1713,1818,0,5,6
PHI,BOS,BOS,1818,1927,0,6,5
PHI,BOS,BOS,2936,2991,-1,6,5
PHI,BOS,BOS,3117,3235,0,6,5
PHI,BOS,BOS,3244,3253,1,6,5
MIN,NSH,NSH,528,636,0,6,5
MIN,NSH,NSH,891,891,0,NA,NA
MIN,NSH,MIN,891,891,0,NA,NA
MIN,NSH,NSH,1248,1286,0,6,5
MIN,NSH,MIN,1286,1403,0,5,6
MIN,NSH,NSH,1606,1718,0,6,5
MIN,NSH,NSH,1756,1875,0,6,5
MIN,NSH,NSH,3117,3236,0,6,5
MIN,NSH,NSH,3475,3594,0,5,6
MIN,NSH,MIN,3475,3594,0,5,6
MIN,NSH,MIN,3475,3594,0,5,6
MIN,NSH,MIN,3508,3597,0,4,6
MIN,NSH,NSH,3508,3597,0,4,6
COL,DAL,DAL,50,153.5,0,6,5
COL,DAL,DAL,209,324.5,0,6,5
COL,DAL,COL,1204,1319,0,5,6
COL,DAL,COL,1992,2079,0,5,6
COL,DAL,COL,2079,2196,0,5,6
COL,DAL,DAL,2218,2333,0,6,5
COL,DAL,COL,2679,2797,0,5,6
COL,DAL,COL,3191,3306,0,5,6
COL,DAL,COL,3582,3600,0,5,6
MTL,PIT,PIT,592,667.5,0,6,5
MTL,PIT,PIT,1198,1312,0,6,5
MTL,PIT,MTL,1621,1728,0,5,6
MTL,PIT,PIT,1997,2112.5,0,6,5
MTL,PIT,PIT,2753,2868.5,0,6,5
MTL,PIT,MTL,3136,3248,0,5,6
MTL,PIT,MTL,3248,3348,0,4,6
MTL,PIT,MTL,3789,3821,1,4,5
WSH,DET,DET,53,113,1,6,5
WSH,DET,WSH,850,959.5,0,5,6
WSH,DET,WSH,1329,1441,0,5,6
WSH,DET,DET,3057,3165.5,0,6,5
CBJ,NYI,NYI,201,262,1,6,5
CBJ,NYI,NYI,578,692,0,6,5
CBJ,NYI,CBJ,1440,1556,0,5,6
CBJ,NYI,CBJ,2101,2192.5,0,5,6
CBJ,NYI,NYI,2277,2369,0,6,5
CBJ,NYI,CBJ,2725,2844.5,0,5,6
CBJ,NYI,CBJ,3436,3552,0,5,6
CBJ,NYI,CBJ,3436,3552,0,5,6
CBJ,NYI,CBJ,3474,3591,0,4,6
CBJ,NYI,NYI,3552,3600,0,4,5
CBJ,NYI,CBJ,3552,3600,0,4,5
ARI,OTT,ARI,323,428,1,5,6
ARI,OTT,OTT,629,745,0,6,5
ARI,OTT,ARI,809,924,0,5,6
ARI,OTT,OTT,1380,1498.5,0,6,5
ARI,OTT,OTT,1875,1900,0,6,5
ARI,OTT,ARI,1900,2019,0,5,6
ARI,OTT,OTT,2140,2253,0,6,5
ARI,OTT,ARI,2367,2486,1,5,6
ARI,OTT,OTT,2758,2875,0,6,5
ARI,OTT,ARI,3346,3441,0,5,6
STL,CAR,STL,590,590,0,NA,NA
STL,CAR,CAR,590,590,0,NA,NA
STL,CAR,CAR,952,1067.5,0,6,5
STL,CAR,STL,2226,2335,0,5,6
STL,CAR,CAR,2282,2364.5,0,4,5
STL,CAR,STL,2335,2453.5,0,4,5
STL,CAR,STL,2628,2746,0,5,6
VAN,CGY,VAN,1107,1219,0,5,6
VAN,CGY,CGY,1107,1219,0,5,6
VAN,CGY,VAN,1178,1290,0,5,6
VAN,CGY,VAN,2235,2235,0,NA,NA
VAN,CGY,CGY,2235,2235,0,NA,NA
VAN,CGY,VAN,2684,2800,0,5,6
L.A,WPG,WPG,50,151,0,6,5
L.A,WPG,L.A,288,399,1,5,6
L.A,WPG,L.A,500,613,0,5,6
L.A,WPG,WPG,500,613,0,5,6
L.A,WPG,WPG,500,613,0,5,6
L.A,WPG,L.A,500,613,0,5,6
L.A,WPG,L.A,500,613,0,5,6
L.A,WPG,WPG,817,871,1,6,4
L.A,WPG,WPG,843,871,1,6,4
L.A,WPG,WPG,843,958,1,6,5
L.A,WPG,WPG,843,871,1,6,4
L.A,WPG,WPG,843,958,1,6,5
L.A,WPG,WPG,1117,1214,0,6,5
L.A,WPG,WPG,1263,1317,0,6,5
L.A,WPG,L.A,1317,1434,0,5,6
L.A,WPG,WPG,3868,3900,0,5,4
S.J,NYR,NYR,694,813,0,6,5
S.J,NYR,S.J,2191,2243,0,5,6
S.J,NYR,NYR,2243,2243,0,NA,NA
S.J,NYR,NYR,2741,2834,1,6,5
S.J,NYR,S.J,3118,3234,0,5,6
EDM,FLA,FLA,2329,2446,0,6,5
EDM,FLA,EDM,2526,2627.5,0,5,6
EDM,FLA,EDM,2901,3003.5,0,5,6
EDM,FLA,EDM,3023,3023,0,NA,NA
EDM,FLA,FLA,3023,3023,0,NA,NA
EDM,FLA,FLA,3571,3600,0,6,5
CHI,MIN,MIN,674,786,0,6,5
CHI,MIN,CHI,813,925,0,5,6
CHI,MIN,MIN,1142,1251.5,0,6,5
CHI,MIN,CHI,3424,3539,0,5,6
ANA,WPG,WPG,129,248,0,6,5
ANA,WPG,ANA,285,398,0,5,6
ANA,WPG,WPG,501,513,1,6,5
ANA,WPG,WPG,1021,1127,0,6,5
ANA,WPG,ANA,2100,2211.5,0,5,6
ANA,WPG,WPG,2252,2371,0,5,6
ANA,WPG,ANA,2252,2371,0,5,6
ANA,WPG,ANA,2294,2400,0,5,6
ANA,WPG,ANA,2356,2474.5,0,4,6
ANA,WPG,ANA,2377,2496,0,4,6
ANA,WPG,WPG,2377,2496,0,4,6
ANA,WPG,ANA,2377,2496,0,4,6
ANA,WPG,WPG,2705,2785,1,6,5
ANA,WPG,WPG,2983,3102,0,6,5
ANA,WPG,ANA,3542,3658.5,0,5,6
PHI,T.B,PHI,549,626,1,5,6
PHI,T.B,T.B,1260,1305,1,6,5
PHI,T.B,T.B,1609,1622,1,6,5
PHI,T.B,T.B,1609,1717,1,6,4
PHI,T.B,T.B,1609,1622,1,6,5
PHI,T.B,T.B,1609,1717,1,6,4
PHI,T.B,T.B,1674,1717,1,6,4
PHI,T.B,PHI,2381,2480,1,5,6
PHI,T.B,PHI,3243,3352,0,5,6
PHI,T.B,T.B,3243,3352,0,5,6
PHI,T.B,PHI,3243,3352,0,5,6
WSH,COL,COL,899,1016,0,6,5
WSH,COL,COL,1482,1482,0,NA,NA
WSH,COL,WSH,1482,1482,0,NA,NA
WSH,COL,COL,1640,1749,0,6,5
WSH,COL,WSH,1749,1858,1,5,6
WSH,COL,COL,2194,2266,1,6,5
WSH,COL,WSH,2630,2730,0,5,6
L.A,TOR,TOR,235,344,0,6,5
L.A,TOR,L.A,380,380,0,NA,NA
L.A,TOR,TOR,380,380,0,NA,NA
L.A,TOR,L.A,986,986,0,NA,NA
L.A,TOR,TOR,986,986,0,NA,NA
L.A,TOR,L.A,1353,1471,0,5,6
L.A,TOR,L.A,2059,2177,0,5,6
L.A,TOR,TOR,2552,2670.5,0,6,5
L.A,TOR,L.A,3128,3236,0,5,6
BOS,T.B,BOS,162,264,0,5,6
BOS,T.B,T.B,371,485,0,6,5
BOS,T.B,BOS,1366,1484,0,5,6
BOS,T.B,BOS,1599,1689,0,5,6
BOS,T.B,T.B,2636,2643,0,6,5
BOS,T.B,BOS,2643,2643,0,NA,NA
BOS,T.B,BOS,2643,2643,0,NA,NA
BOS,T.B,BOS,2643,2643,0,NA,NA
BOS,T.B,T.B,2643,2643,0,NA,NA
BOS,T.B,T.B,2974,3080,0,6,5
BOS,T.B,T.B,2974,3080,0,6,5
BOS,T.B,BOS,2974,3080,0,6,5
BOS,T.B,BOS,3598,3598,0,5,6
BOS,T.B,BOS,3598,3598,0,5,6
BOS,T.B,T.B,3598,3598,0,5,6
BOS,T.B,T.B,3598,3598,0,5,6
BOS,T.B,BOS,3598,3598,0,5,6
BUF,DET,DET,516,582,-1,6,5
BUF,DET,DET,1187,1297.5,0,6,5
BUF,DET,BUF,1637,1654,1,5,6
BUF,DET,BUF,1683,1796,0,4,6
BUF,DET,BUF,2475,2590.5,0,5,6
BUF,DET,BUF,2883,2883,0,NA,NA
BUF,DET,DET,2883,2883,0,NA,NA
NYR,NYI,NYR,1986,2102,0,5,6
NYR,NYI,NYI,2328,2359,-1,6,5
NYR,NYI,NYI,3600,3600,0,4,5
NYR,NYI,NYR,3600,3600,0,4,5
NYR,NYI,NYR,3600,3600,0,4,5
PIT,MIN,MIN,1600,1605,1,6,5
PIT,MIN,MIN,1780,1893.5,0,6,5
PIT,MIN,PIT,2397,2509,0,5,6
CAR,COL,CAR,1618,1736.5,0,5,6
CAR,COL,COL,3874,3900,0,5,4
STL,EDM,STL,577,577,0,NA,NA
STL,EDM,EDM,577,577,0,NA,NA
STL,EDM,EDM,1055,1154,0,6,5
STL,EDM,STL,1154,1266.5,0,5,6
STL,EDM,EDM,1707,1768,0,6,5
STL,EDM,EDM,1959,2067,0,6,5
STL,EDM,STL,2390,2507,0,5,6
STL,EDM,EDM,2720,2816,0,6,5
STL,EDM,STL,2864,2917,1,5,6
STL,EDM,EDM,3600,3600,0,NA,NA
STL,EDM,STL,3600,3600,0,NA,NA
NSH,VAN,VAN,150,247,1,6,5
NSH,VAN,VAN,496,595,0,6,5
NSH,VAN,VAN,932,1051,0,6,5
NSH,VAN,NSH,1979,2082.5,0,5,6
NSH,VAN,VAN,2303,2422,0,6,5
NSH,VAN,NSH,2834,2948.5,0,5,6
NSH,VAN,VAN,3359,3459,1,6,5
NSH,VAN,VAN,3562,3600,0,6,5
WPG,FLA,FLA,566,684,1,6,5
WPG,FLA,FLA,1813,1924,0,6,5
WPG,FLA,WPG,2256,2372,0,5,6
WPG,FLA,WPG,2540,2652.5,0,5,6
WPG,FLA,FLA,3206,3227,1,6,5
WPG,FLA,WPG,3530,3600,0,5,6
DAL,OTT,DAL,523,630,1,5,6
DAL,OTT,OTT,1808,1898,0,6,5
DAL,OTT,DAL,1898,2014,0,5,6
DAL,OTT,OTT,2138,2239,1,6,5
DAL,OTT,DAL,2734,2760,1,5,6
DAL,OTT,OTT,2968,3084.5,0,6,5
ARI,S.J,S.J,579,697,0,6,5
ARI,S.J,ARI,1140,1230,1,5,6
ARI,S.J,S.J,1406,1475,0,6,5
ARI,S.J,ARI,1475,1585,0,5,6
ARI,S.J,ARI,2375,2486,0,5,6
ARI,S.J,S.J,2824,2932,0,6,5
CBJ,MTL,MTL,581,581,0,NA,NA
CBJ,MTL,CBJ,581,581,0,NA,NA
CBJ,MTL,CBJ,1120,1224,0,5,6
CBJ,MTL,MTL,1178,1224,0,5,6
CBJ,MTL,CBJ,1196,1307,0,4,5
CBJ,MTL,CBJ,1452,1569,0,5,6
CBJ,MTL,CBJ,2261,2380,0,5,6
CBJ,MTL,MTL,2965,2978,1,6,5
CBJ,MTL,CBJ,3051,3090,1,5,6
CBJ,MTL,CBJ,3147,3264,1,5,6
CBJ,MTL,CBJ,3301,3323,1,5,6
WSH,PHI,PHI,676,715,0,6,5
WSH,PHI,WSH,715,817,0,5,6
WSH,PHI,WSH,1179,1280,0,5,6
WSH,PHI,PHI,2353,2460,0,6,5
WSH,PHI,WSH,2677,2772,0,5,6
ANA,TOR,TOR,645,761,1,6,4
ANA,TOR,TOR,645,761,1,6,4
ANA,TOR,ANA,2134,2195,0,5,6
ANA,TOR,ANA,2284,2400,0,5,6
ANA,TOR,ANA,3385,3471,0,5,6
L.A,N.J,L.A,139,139,0,NA,NA
L.A,N.J,N.J,139,139,0,NA,NA
L.A,N.J,N.J,434,548.5,0,6,5
L.A,N.J,N.J,599,707,0,6,5
L.A,N.J,N.J,902,1018,0,6,5
L.A,N.J,L.A,1079,1186,1,5,6
L.A,N.J,N.J,1584,1703,0,6,5
L.A,N.J,L.A,1712,1737,1,5,6
L.A,N.J,L.A,1974,2090,0,5,6
L.A,N.J,L.A,3389,3500.5,0,5,6
BOS,NYR,BOS,265,370,0,5,6
BOS,NYR,NYR,1672,1672,0,NA,NA
BOS,NYR,BOS,1672,1672,0,NA,NA
BOS,NYR,BOS,1874,1986,0,5,6
BOS,NYR,BOS,2035,2149,0,5,6
BOS,NYR,NYR,2232,2343,0,6,5
BOS,NYR,NYR,2773,2773,0,6,5
BOS,NYR,BOS,2773,2773,0,6,5
BOS,NYR,BOS,2773,2773,0,6,5
BOS,NYR,BOS,2773,2773,0,6,5
BOS,NYR,NYR,2773,2773,0,6,5
BOS,NYR,NYR,3221,3328,0,6,5
BUF,MIN,BUF,431,462,0,5,6
BUF,MIN,MIN,462,569,0,6,5
BUF,MIN,BUF,1016,1127.5,0,5,6
BUF,MIN,MIN,1016,1127.5,0,5,6
BUF,MIN,BUF,1092,1141,1,5,6
BUF,MIN,MIN,1499,1560,-1,6,5
BUF,MIN,MIN,1869,1988,0,6,5
BUF,MIN,BUF,2372,2487,0,5,6
BUF,MIN,BUF,2787,2906,0,5,6
BUF,MIN,BUF,3028,3143,0,5,6
BUF,MIN,BUF,3405,3507,1,5,6
PHI,VAN,VAN,221,221,0,NA,NA
PHI,VAN,PHI,221,221,0,NA,NA
PHI,VAN,VAN,555,669,0,6,5
PHI,VAN,PHI,780,801,1,5,6
PHI,VAN,VAN,915,1033,0,6,5
PHI,VAN,PHI,1266,1281,1,5,6
PHI,VAN,VAN,1374,1491,0,6,5
PHI,VAN,PHI,1382,1501,0,5,4
PHI,VAN,VAN,1393,1511,0,5,4
PHI,VAN,PHI,2315,2426,0,5,6
OTT,MTL,MTL,689,806,0,6,5
OTT,MTL,MTL,1120,1223.5,0,6,5
OTT,MTL,OTT,1576,1692.5,0,5,6
OTT,MTL,OTT,1706,1749,0,5,6
OTT,MTL,MTL,1749,1864,0,6,5
OTT,MTL,OTT,1864,1977,0,5,6
OTT,MTL,OTT,2209,2326,0,5,6
OTT,MTL,MTL,3084,3203,0,6,5
T.B,EDM,T.B,364,474,0,5,6
T.B,EDM,EDM,776,832,-1,6,5
T.B,EDM,T.B,1081,1200,0,5,6
T.B,EDM,T.B,1499,1614,0,5,6
T.B,EDM,T.B,2322,2342,1,5,6
FLA,COL,COL,195,311,0,6,5
FLA,COL,COL,263,315,1,6,5
FLA,COL,FLA,845,945.5,0,5,6
FLA,COL,COL,1348,1457,0,6,5
FLA,COL,FLA,1385,1476,0,4,5
FLA,COL,FLA,1404,1507,0,4,5
FLA,COL,FLA,2361,2471,0,5,6
FLA,COL,FLA,2944,3063,1,5,6
STL,DET,STL,166,272,0,4,5
STL,DET,DET,166,272,0,4,5
STL,DET,STL,260,325,0,4,5
STL,DET,DET,325,433.5,0,6,5
STL,DET,DET,835,953,0,6,5
STL,DET,STL,2075,2185,0,5,6
STL,DET,DET,2298,2298,0,NA,NA
STL,DET,STL,2298,2298,0,NA,NA
STL,DET,STL,2426,2523,0,5,6
STL,DET,DET,2523,2638,1,6,5
STL,DET,STL,3111,3229.5,0,5,6
DAL,WPG,WPG,304,422,0,6,5
DAL,WPG,WPG,618,737,0,6,5
DAL,WPG,WPG,1607,1726,0,6,5
DAL,WPG,WPG,1879,1996,0,4,5
DAL,WPG,DAL,1879,1996,0,4,5
DAL,WPG,DAL,1937,2050,0,4,5
DAL,WPG,DAL,2368,2436,0,5,6
DAL,WPG,WPG,2436,2549,0,6,5
DAL,WPG,WPG,2724,2818,0,6,5
DAL,WPG,WPG,2724,2818,0,6,5
DAL,WPG,WPG,2994,3092.5,0,6,5
ARI,CGY,ARI,1405,1521,0,5,6
ARI,CGY,ARI,2166,2272.5,0,5,6
S.J,TOR,S.J,796,914,0,5,6
S.J,TOR,S.J,992,1006,0,5,6
S.J,TOR,TOR,1006,1117,0,6,5
S.J,TOR,TOR,1811,1922.5,0,6,5
S.J,TOR,S.J,2054,2145,0,5,6
S.J,TOR,TOR,3293,3411.5,0,6,5
NYI,PIT,PIT,419,531,0,6,5
NYI,PIT,NYI,628,652,1,5,6
NYI,PIT,NYI,628,742,1,5,6
NYI,PIT,NYI,628,652,1,5,6
NYI,PIT,NYI,628,742,1,5,6
NYI,PIT,NYI,711,742,1,5,6
NYI,PIT,PIT,880,998,0,6,5
NYI,PIT,PIT,1423,1423,0,NA,NA
NYI,PIT,NYI,1423,1423,0,NA,NA
NYI,PIT,PIT,3439,3449,1,6,5
CAR,VAN,VAN,982,1093,0,6,5
CAR,VAN,CAR,1824,1922,0,5,6
CAR,VAN,VAN,2482,2593,0,6,5
CAR,VAN,VAN,2847,2948,0,6,5
CAR,VAN,CAR,3400,3498,0,5,6
CBJ,NYR,CBJ,481,593,0,5,6
CBJ,NYR,NYR,828,946,0,6,5
CBJ,NYR,CBJ,1478,1478,0,NA,NA
CBJ,NYR,NYR,1478,1478,0,NA,NA
CBJ,NYR,NYR,1622,1725.5,0,6,5
CBJ,NYR,CBJ,1872,1872,0,NA,NA
CBJ,NYR,NYR,1872,1872,0,NA,NA
CBJ,NYR,NYR,2099,2205,0,6,5
CBJ,NYR,CBJ,3337,3337,0,NA,NA
CBJ,NYR,NYR,3337,3337,0,NA,NA
NSH,WSH,WSH,367,485,0,6,5
NSH,WSH,NSH,1539,1578,1,5,6
NSH,WSH,NSH,2035,2118,0,5,6
NSH,WSH,WSH,2118,2227,0,6,5
NSH,WSH,NSH,2530,2558,1,5,6
NSH,WSH,WSH,2622,2720,0,6,5
NSH,WSH,WSH,3286,3331,1,6,5
CHI,WPG,CHI,329,441.5,0,6,4
CHI,WPG,WPG,329,441.5,0,6,4
CHI,WPG,WPG,329,441.5,0,6,4
CHI,WPG,WPG,329,441.5,0,6,4
CHI,WPG,WPG,520,622,0,6,5
CHI,WPG,CHI,795,909,0,5,6
CHI,WPG,WPG,795,909,0,5,6
CHI,WPG,CHI,795,909,0,5,6
CHI,WPG,CHI,1356,1474,0,5,6
CHI,WPG,WPG,1808,1808,0,NA,NA
CHI,WPG,CHI,1808,1808,0,NA,NA
CHI,WPG,WPG,2390,2390,0,NA,NA
CHI,WPG,CHI,2390,2390,0,NA,NA
CHI,WPG,CHI,2936,2971,1,5,6
ANA,N.J,N.J,662,779,0,6,5
ANA,N.J,ANA,853,912,1,5,6
ANA,N.J,ANA,1895,1986,0,5,6
ANA,N.J,ANA,2747,2865,0,6,4
ANA,N.J,N.J,2747,2865,0,6,4
ANA,N.J,N.J,2747,2865,0,6,4
ANA,N.J,N.J,2747,2865,0,6,4
ANA,N.J,N.J,3466,3511,1,6,5
BOS,CBJ,BOS,447,477,1,5,6
BOS,CBJ,BOS,1016,1135,0,5,6
BOS,CBJ,CBJ,1168,1280,0,6,5
BOS,CBJ,CBJ,1709,1824,0,6,5
BOS,CBJ,BOS,1926,2043,0,5,6
BUF,PHI,PHI,618,712.5,0,6,5
BUF,PHI,BUF,1324,1431,1,5,6
BUF,PHI,BUF,1590,1669,1,5,6
BUF,PHI,BUF,1590,1669,1,5,6
BUF,PHI,PHI,1590,1669,-1,5,6
BUF,PHI,BUF,1863,1958,0,5,6
BUF,PHI,PHI,2133,2222,0,6,5
BUF,PHI,PHI,3454,3531,1,6,5
MTL,NYI,NYI,54,116,1,6,5
MTL,NYI,NYI,135,135,0,NA,NA
MTL,NYI,MTL,135,135,0,NA,NA
MTL,NYI,MTL,812,930,0,5,6
MTL,NYI,NYI,1711,1829,0,6,5
MTL,NYI,MTL,1904,2020,0,5,6
MTL,NYI,NYI,2050,2056,1,6,5
MTL,NYI,MTL,3327,3446,1,5,6
MTL,NYI,NYI,3537,3600,0,6,5
